is_new_device,login_attempts,failed_logins,session_duration,port_accessed,payload_size_kb,data_exfiltration_volume,access_frequency,is_outside_business_hours,time_of_day,day_of_week,known_device,previous_violations,role_guest,role_user,country_China,country_Germany,country_India,country_Russia,country_UK,country_USA,protocol_TCP,protocol_UDP,resource_accessed_/backup,resource_accessed_/config,resource_accessed_/data,resource_accessed_/files,resource_accessed_/home,resource_accessed_/login,anomaly_score
1,-1.47104481,-1.47104481,1.105130804,2.205388274,-1.504158464,-0.279731736,0.778765329,1,1.511672214,0.522506636,0,-1.340902366,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.023208176969589767
1,-1.47104481,-1.47104481,1.586853654,2.205388274,1.711316863,1.386052364,0.778765329,0,-0.507700622,1.038022872,0,1.342422917,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-0.0231494489924432
0,1.451847255,1.451847255,1.671664015,2.205388274,0.566607647,-1.663179547,-0.262861466,1,-0.796182455,0.0069904,1,1.342422917,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.023019253242856474
1,-1.47104481,-1.47104481,0.159131808,-0.504722331,1.260802699,-1.691413176,1.646787657,1,-1.228905206,0.522506636,0,-1.340902366,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.023014325430848248
1,1.451847255,1.451847255,0.463479845,2.205388274,-1.541701312,-0.844404312,1.12597426,1,1.367431298,1.553539107,0,1.342422917,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.022967680952787006
1,-1.47104481,-1.47104481,-1.563730095,2.205388274,-1.679358417,1.513103693,-1.651697191,0,0.213503963,-1.539558307,0,-0.446460605,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.022962153003511787
0,-1.47104481,-1.47104481,1.295590643,2.205388274,-1.287591856,-0.371491029,0.952369794,1,-1.084664289,-1.539558307,1,-0.446460605,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.022930428476245712
1,0.867268842,0.867268842,-1.456626725,2.205388274,-1.562906068,-1.571420254,0.084347466,1,1.511672214,-1.539558307,0,0.447981156,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.022862438510285243
0,1.451847255,1.451847255,-1.319960886,2.205388274,1.566359759,-1.246733522,1.473183191,1,1.367431298,-1.539558307,1,0.447981156,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.022857443669686783
0,1.451847255,1.451847255,-1.532229103,2.205388274,0.140426809,0.214356768,0.778765329,1,1.511672214,0.522506636,1,1.342422917,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.02285692199196321
1,-1.47104481,-1.47104481,-0.345853312,2.205388274,-0.627115843,1.682505466,0.605160863,1,-0.651941538,0.0069904,0,1.342422917,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-0.02282880996109904
1,0.867268842,0.867268842,1.686202934,2.205388274,-0.882963393,0.76491253,-1.30448826,1,1.078949464,-1.539558307,0,0.447981156,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.022786926095554882
0,-0.886466397,-0.886466397,1.612539078,2.205388274,-1.634863191,-1.154974229,1.646787657,1,-1.517387039,0.0069904,1,-0.446460605,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.022762569319085713
1,-1.47104481,-1.47104481,-1.65193287,2.205388274,-1.384577544,-1.246733522,1.646787657,1,-1.373146123,0.0069904,0,0.447981156,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.022759959898297377
0,-1.47104481,-1.47104481,-0.799952216,-0.530718596,1.375864572,-0.611476874,1.12597426,1,1.078949464,1.553539107,1,1.342422917,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.02275435150773708
0,-1.47104481,-1.47104481,0.064144203,2.205388274,-0.601739659,-0.315023772,-0.089257,0,-0.219218788,1.553539107,1,1.342422917,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.02275411424476359
0,-1.47104481,-1.47104481,-0.51208162,2.205388274,0.943078974,-1.394960074,-1.30448826,1,-1.373146123,1.553539107,1,-0.446460605,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.02274892995903699
1,-1.47104481,-1.47104481,-1.423187211,2.205388274,-1.651548901,-0.173855628,-0.610070397,0,0.646226713,-1.539558307,0,1.342422917,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.02274659310397109
1,0.282690429,0.282690429,-0.832422469,2.205388274,0.513421947,1.590746173,-1.478092726,1,1.367431298,-0.508525836,0,-1.340902366,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.022701850593865536
1,-1.47104481,-1.47104481,-1.674225879,2.205388274,-1.699520317,-0.272673329,-1.30448826,0,-0.363459705,1.038022872,0,1.342422917,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.022615613235179022
1,1.451847255,1.451847255,-1.152278687,2.205388274,-1.085972862,0.016721367,-0.957279329,0,-0.507700622,-1.024042071,0,1.342422917,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.022600324356514823
0,-1.47104481,-1.47104481,-1.020459154,2.205388274,-0.863149113,-1.296142373,-0.262861466,1,-1.084664289,1.553539107,1,1.342422917,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.022594209041385538
1,1.451847255,1.451847255,-1.535136887,2.205388274,-0.034425525,0.6378612,-1.30448826,1,-1.228905206,1.553539107,0,0.447981156,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.022583285183218726
0,1.451847255,1.451847255,-1.42270258,2.205388274,1.595212133,-1.585537068,1.299578726,1,-1.228905206,-1.024042071,1,1.342422917,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.022580908085937157
1,1.451847255,1.451847255,1.551475618,2.205388274,1.723831146,1.654271837,1.12597426,0,0.501985796,-1.539558307,0,1.342422917,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.022556890625364256
0,-1.47104481,-1.47104481,0.087891104,2.205388274,-1.231277585,1.4213444,-1.30448826,0,0.501985796,1.038022872,1,1.342422917,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.022555726813846988
1,-1.47104481,-1.47104481,1.64500933,2.205388274,0.959069446,0.81432138,-1.30448826,1,1.511672214,0.0069904,0,-1.340902366,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.022527036543640855
1,-1.47104481,-1.47104481,-1.233212002,2.205388274,0.996612293,-1.197324672,1.646787657,1,-1.661627956,-1.024042071,0,1.342422917,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.022520777165056405
1,-1.47104481,-1.47104481,-0.82612227,2.205388274,1.295564594,1.11783289,-1.651697191,0,-0.074977871,-1.024042071,0,0.447981156,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.022509134444145484
1,0.867268842,0.867268842,1.424502392,2.205388274,-0.664311071,-1.30320078,-0.957279329,1,-1.373146123,0.0069904,0,-0.446460605,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.02250486828012721
1,-1.47104481,-1.47104481,-1.597654239,2.205388274,1.048059898,1.527220508,-1.651697191,0,0.35774488,-0.508525836,0,-1.340902366,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.022473337754616463
0,-1.47104481,-1.47104481,0.759589163,2.205388274,-0.522134918,-0.943222013,1.473183191,0,0.213503963,-1.539558307,1,0.447981156,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.02247136568362551
0,-1.47104481,-1.47104481,-1.263259102,2.205388274,0.855826617,0.052013403,-1.651697191,0,0.213503963,1.553539107,1,1.342422917,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.022468239143084823
0,1.451847255,1.451847255,-0.090937599,2.205388274,-1.685963178,-1.486719367,1.646787657,1,-1.517387039,-1.024042071,1,-0.446460605,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.022458712321235752
0,-1.47104481,-1.47104481,-0.943887514,2.205388274,1.426964559,1.054307225,0.778765329,0,-0.363459705,-1.539558307,1,1.342422917,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.022426179598824536
0,-1.47104481,-1.47104481,-1.326745715,2.205388274,1.502397872,1.534278915,0.778765329,1,1.223190381,-1.024042071,1,1.342422917,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.022402798936652757
0,0.867268842,0.867268842,-1.429002778,2.205388274,-1.423858486,1.576629358,-0.436465931,0,-0.507700622,-1.539558307,1,1.342422917,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.022392854142600283
0,-1.47104481,-1.47104481,1.024197488,2.205388274,1.656393069,-0.625593689,0.431556397,0,-0.507700622,0.0069904,1,1.342422917,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.022384932638701782
1,-1.47104481,-1.47104481,0.097099087,2.205388274,-0.997330029,1.336643513,-1.651697191,0,-0.074977871,-1.024042071,0,-1.340902366,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.022378857205449743
1,-1.47104481,-1.47104481,0.029735428,2.205388274,-1.577158445,-1.098506971,-0.089257,1,1.655913131,-1.024042071,0,1.342422917,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.022340995292816634
1,-0.886466397,-0.886466397,-1.395563265,2.205388274,-0.950749089,1.555454137,-1.30448826,1,-1.373146123,1.553539107,0,-1.340902366,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.022332609319210994
0,-1.47104481,-1.47104481,-0.993319839,2.205388274,1.048755136,-0.907929977,1.473183191,1,1.078949464,0.522506636,1,1.342422917,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.022331623661605238
0,1.451847255,1.451847255,-1.426579625,2.205388274,-1.561167973,0.355524912,-1.30448826,0,-0.363459705,1.038022872,1,-1.340902366,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.02232436223852663
0,-1.47104481,-1.47104481,1.58346124,-0.187892854,1.713750196,0.341408098,1.12597426,1,-1.517387039,1.553539107,1,1.342422917,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.022320562021359236
1,-1.47104481,-1.47104481,0.17609388,2.205388274,1.456164551,1.724855909,1.473183191,1,-1.373146123,-1.539558307,0,1.342422917,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.022288555346664074
0,1.451847255,1.451847255,-1.390716958,2.205388274,-0.958049087,1.336643513,-1.130883794,0,0.79046763,1.553539107,1,-0.446460605,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.02226564937454134
0,1.451847255,1.451847255,1.34696149,-0.530718596,1.629626409,1.350760328,-1.651697191,1,1.223190381,1.038022872,1,1.342422917,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.022226415387621046
1,-1.47104481,-1.47104481,-1.607831482,2.205388274,-0.432449228,1.096657668,1.12597426,1,1.367431298,1.553539107,0,0.447981156,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.022196163980570116
0,-1.47104481,-1.47104481,-1.594746455,-0.529906213,-0.527001584,-0.145621999,1.646787657,0,0.934708547,-1.024042071,1,1.342422917,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.02218163288464836
1,0.867268842,0.867268842,0.026827645,2.205388274,-1.561167973,1.266059441,-0.610070397,0,0.646226713,1.553539107,0,-1.340902366,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.022174934865992535
0,0.282690429,0.282690429,-1.432395193,2.205388274,1.451297886,1.590746173,-1.651697191,0,0.069263046,1.038022872,1,0.447981156,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.022165836003587236
1,-1.47104481,-1.47104481,-0.906086325,-0.187892854,-1.530577505,-1.345551223,-1.30448826,1,-0.651941538,1.553539107,0,1.342422917,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.02214657215778193
1,1.451847255,1.451847255,-0.080760356,2.205388274,-1.038696685,0.320232876,-1.30448826,0,0.35774488,1.553539107,0,1.342422917,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-0.022124746533033535
1,0.867268842,0.867268842,1.037282516,2.205388274,-1.714120313,0.800204566,-1.30448826,1,1.511672214,-1.539558307,0,1.342422917,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.022117470233646408
1,-1.47104481,-1.47104481,-1.416887013,2.205388274,0.676802855,-0.180914035,-0.262861466,1,1.655913131,-1.539558307,0,-1.340902366,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.022074102074838176
1,1.451847255,1.451847255,1.172494462,2.205388274,0.600326685,-1.091448564,1.646787657,0,0.213503963,-1.539558307,0,-1.340902366,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.022062630686379925
0,-0.886466397,-0.886466397,1.520459257,2.205388274,1.057097991,-1.056156528,-1.651697191,1,1.367431298,-0.508525836,1,-1.340902366,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.022056810252285564
1,-0.301887984,-0.301887984,-1.602985176,2.205388274,-1.27612043,-0.399724658,0.778765329,1,-1.373146123,1.038022872,0,1.342422917,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.02205288870279354
1,1.451847255,1.451847255,0.084014059,2.205388274,0.958721827,1.442519621,-1.651697191,1,1.655913131,1.038022872,0,1.342422917,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.02203700502920547
0,0.867268842,0.867268842,-1.51429777,2.205388274,-0.42202066,-1.627887511,0.605160863,1,1.078949464,-1.539558307,1,1.342422917,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.02203075557167189
1,1.451847255,1.451847255,0.114061159,2.205388274,-0.252034991,-1.465544146,1.12597426,0,-0.363459705,1.038022872,0,1.342422917,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.021985031523654497
0,-1.47104481,-1.47104481,0.809021487,2.205388274,1.292436023,-0.99968927,1.473183191,1,1.223190381,0.522506636,1,1.342422917,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.021975618579561207
0,-1.47104481,-1.47104481,-1.003012452,2.205388274,1.537507386,0.757854123,1.646787657,0,0.35774488,1.038022872,1,-0.446460605,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.021970657035084606
1,-1.47104481,-1.47104481,0.226980096,2.205388274,-1.553172737,1.040190411,1.12597426,1,-0.940423372,0.522506636,0,-1.340902366,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.021931688101790137
1,0.867268842,0.867268842,-0.664255639,2.205388274,1.03415514,-1.423193702,1.646787657,0,0.934708547,1.553539107,0,1.342422917,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.02193126116326294
1,1.451847255,1.451847255,-1.434333715,2.205388274,-0.349715917,-1.331434409,-0.783674863,1,-1.373146123,-1.024042071,0,1.342422917,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.021908100293404953
0,1.451847255,1.451847255,1.069752768,2.205388274,1.126969401,0.920197488,1.646787657,0,-0.074977871,-1.539558307,1,0.447981156,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.021880882782686517
0,0.867268842,0.867268842,1.685233673,2.205388274,-1.008106217,1.498986879,1.473183191,1,1.078949464,1.553539107,1,0.447981156,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.021869454263581112
1,1.451847255,1.451847255,1.57619178,-0.530718596,1.492664541,0.736678901,1.473183191,1,1.511672214,1.553539107,0,1.342422917,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.0218105486372695
0,-1.47104481,-1.47104481,-1.307360489,2.205388274,0.229417261,0.779029344,-1.478092726,0,-0.363459705,0.0069904,1,1.342422917,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.02177560207262641
0,-1.47104481,-1.47104481,-1.225942543,2.205388274,-0.434187323,1.054307225,-1.478092726,0,0.501985796,-1.024042071,1,0.447981156,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.021749424390103855
1,0.867268842,0.867268842,1.670210123,2.205388274,1.643878786,-1.373784852,-1.651697191,1,-0.796182455,-1.539558307,0,1.342422917,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.02174591555509875
1,0.282690429,0.282690429,-1.577299752,2.205388274,1.065440846,1.513103693,-1.130883794,0,-0.507700622,1.553539107,0,1.342422917,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.021738392014497898
0,1.451847255,1.451847255,0.064628834,2.205388274,1.442259793,1.576629358,-1.478092726,1,-1.661627956,1.553539107,1,1.342422917,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.02173171772357929
1,-1.47104481,-1.47104481,-1.23127348,2.205388274,1.210050331,-0.336198993,1.646787657,1,1.655913131,-1.024042071,0,0.447981156,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.021718523305589654
1,-1.47104481,-1.47104481,0.175124619,2.205388274,-1.294544235,-1.331434409,1.646787657,0,-0.363459705,0.522506636,0,-1.340902366,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.021704420747996833
1,0.867268842,0.867268842,-1.165363714,2.205388274,0.720950462,1.661330245,-1.130883794,0,0.213503963,0.0069904,0,1.342422917,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.021702895257423083
0,-1.47104481,-1.47104481,-1.724142834,2.205388274,1.63935974,0.856671824,-0.957279329,1,-0.651941538,0.522506636,1,-0.446460605,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.02166829490818356
1,1.451847255,1.451847255,1.191879688,2.205388274,-0.047982665,-0.032687484,-1.651697191,0,0.501985796,1.038022872,0,-1.340902366,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.021662280214097218
0,1.451847255,1.451847255,-1.704757609,2.205388274,-0.228049283,-0.159738813,0.431556397,0,-0.219218788,-1.539558307,1,1.342422917,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.021647459794018276
0,-1.47104481,-1.47104481,-1.376178039,2.205388274,1.265321745,-0.166797221,0.257951931,0,0.934708547,1.553539107,1,-1.340902366,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.0216462602967612
1,1.451847255,1.451847255,1.54566005,2.205388274,1.691154964,1.026073596,0.778765329,1,-1.373146123,1.553539107,0,0.447981156,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.02163141482764308
0,-0.301887984,-0.301887984,0.94132565,2.205388274,1.729393049,-0.576184838,0.778765329,0,0.213503963,1.553539107,1,1.342422917,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.021598083139907964
0,-1.47104481,-1.47104481,-1.647571194,2.205388274,-1.610529865,1.548395729,-1.478092726,0,-0.074977871,-1.539558307,1,-0.446460605,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.02159003992582842
1,0.282690429,0.282690429,-0.394801006,2.205388274,-0.852720544,-1.634945918,-1.478092726,1,-1.661627956,1.038022872,0,0.447981156,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-0.021585788016985852
1,-1.47104481,-1.47104481,-1.008828019,2.205388274,0.169279182,1.209592184,-0.783674863,1,-0.651941538,1.038022872,0,1.342422917,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-0.021578871967365076
0,-0.886466397,-0.886466397,-1.674225879,-0.504722331,-0.958049087,-1.373784852,0.778765329,0,0.934708547,-0.508525836,1,1.342422917,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.021574005804045338
1,1.451847255,1.451847255,-1.462926923,2.205388274,1.226040803,-1.119682193,-0.436465931,0,0.79046763,-0.508525836,0,-0.446460605,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.02156259156914042
1,-1.47104481,-1.47104481,0.49788862,2.205388274,1.678988301,-1.154974229,-0.262861466,1,-1.661627956,1.553539107,0,1.342422917,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.02155857307681386
1,1.451847255,1.451847255,-1.411071445,2.205388274,1.116540832,1.626038209,0.605160863,1,1.511672214,-1.539558307,0,0.447981156,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.02155531645507991
1,1.451847255,1.451847255,-1.318506994,2.205388274,-0.781458658,-1.543186625,-1.30448826,1,1.223190381,-1.024042071,0,1.342422917,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.02154305004658008
0,1.451847255,1.451847255,1.070237399,2.205388274,1.4332217,-0.618535281,-0.262861466,1,-1.661627956,1.038022872,1,-1.340902366,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.021531416858844854
0,-1.47104481,-1.47104481,-1.197833966,2.205388274,-0.860368161,-0.209147664,1.299578726,1,-1.228905206,1.038022872,1,-1.340902366,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.021514087561304462
0,0.867268842,0.867268842,-1.664048636,2.205388274,-0.892001486,0.044954995,-1.651697191,1,-0.796182455,-1.024042071,1,0.447981156,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.02148389955834684
0,-0.886466397,-0.886466397,-1.694580366,2.205388274,-1.593844155,-1.620829104,1.646787657,1,1.078949464,0.522506636,1,-1.340902366,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.021464149048647463
1,-1.47104481,-1.47104481,-0.920140613,2.205388274,0.628831439,-1.1267406,1.299578726,1,-1.228905206,1.553539107,0,-0.446460605,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.02138216153324002
0,-1.47104481,-1.47104481,-1.384901391,2.205388274,1.274707457,-0.731469797,-0.610070397,1,1.078949464,1.553539107,1,-0.446460605,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.0213773128721797
0,-0.886466397,-0.886466397,0.889470172,2.205388274,-0.477292073,-1.345551223,1.646787657,0,0.501985796,1.553539107,1,0.447981156,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-0.02134148273100256
1,-1.47104481,-1.47104481,1.332422571,2.205388274,0.277041058,-0.110329963,1.646787657,1,1.655913131,1.553539107,0,1.342422917,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.021337869294692724
0,-1.47104481,-1.47104481,1.614962231,2.205388274,1.635188312,-1.712588398,-1.30448826,0,0.069263046,-1.024042071,1,-0.446460605,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.02132762924236964
1,-1.47104481,-1.47104481,-0.016304482,2.205388274,-1.601839391,-1.437310517,1.12597426,1,1.655913131,0.0069904,0,-0.446460605,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.021326986657731695
1,-0.886466397,-0.886466397,1.352292427,2.205388274,0.260702967,-1.486719367,0.605160863,1,-1.373146123,-1.024042071,0,1.342422917,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.021300465907778565
0,1.451847255,1.451847255,-1.548221914,2.205388274,-0.230830235,-0.477367137,0.084347466,1,1.223190381,-1.024042071,1,1.342422917,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.021286246294445754
1,1.451847255,1.451847255,1.59945405,2.205388274,-0.292011171,0.044954995,-1.130883794,1,-1.661627956,-1.539558307,0,1.342422917,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.021222527221442355
1,-1.47104481,-1.47104481,1.215626589,2.205388274,-0.445311129,-1.444368924,1.299578726,0,-0.507700622,1.553539107,0,1.342422917,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.021208316329400456
1,-0.301887984,-0.301887984,1.518036104,2.205388274,-0.968477656,-1.409076888,1.646787657,1,1.078949464,1.553539107,0,-1.340902366,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.021200437461755817
0,0.867268842,0.867268842,-1.274890237,2.205388274,-0.708458678,1.435461214,-1.651697191,1,-0.651941538,-1.024042071,1,0.447981156,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.021118975677852925
1,1.451847255,1.451847255,-0.575568233,2.205388274,-0.432796847,0.270824026,-1.130883794,1,1.078949464,1.038022872,0,1.342422917,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.021105239709035217
0,-0.886466397,-0.886466397,1.464242104,2.205388274,-0.712977724,-1.296142373,-0.262861466,1,1.511672214,-0.508525836,1,-0.446460605,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.021092429684940073
1,1.451847255,1.451847255,1.724488754,2.205388274,-0.528739679,-1.232616708,1.646787657,0,0.069263046,0.0069904,0,-1.340902366,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.021089737070339343
1,1.451847255,1.451847255,-1.4071944,2.205388274,-1.374844213,-1.627887511,1.646787657,0,-0.219218788,0.0069904,0,0.447981156,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.02102939629071443
0,0.282690429,0.282690429,1.502043293,2.205388274,-1.528144172,-1.52906981,-1.30448826,1,-1.228905206,0.0069904,1,-1.340902366,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.021012600987629138
0,0.282690429,0.282690429,-1.681010708,2.205388274,1.114802738,1.06842404,1.646787657,1,-1.373146123,-1.024042071,1,1.342422917,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-0.02100116483011638
1,1.451847255,1.451847255,1.574253257,2.205388274,1.710274007,0.150831103,1.299578726,0,0.646226713,-1.024042071,0,1.342422917,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.020999978973401667
1,-1.47104481,-1.47104481,-1.404286616,2.205388274,0.072988731,1.026073596,0.952369794,0,-0.363459705,1.038022872,0,1.342422917,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.020991275866447112
0,-1.47104481,-1.47104481,1.664394555,2.205388274,0.364988653,-0.717352982,0.431556397,1,-1.661627956,1.038022872,1,0.447981156,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.020966384271817295
1,1.451847255,1.451847255,0.113091897,2.205388274,1.2204789,0.771970937,-1.651697191,0,0.069263046,1.038022872,0,1.342422917,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.02095414105227522
1,-1.47104481,-1.47104481,-0.511112359,2.205388274,0.402183881,0.129655882,-0.610070397,1,-1.661627956,1.553539107,0,-1.340902366,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-0.020951548156774802
1,0.282690429,0.282690429,1.144385886,2.205388274,-1.016449072,-1.472602553,-1.130883794,1,-1.373146123,1.553539107,0,-1.340902366,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.020950772083487612
1,1.451847255,1.451847255,-1.698942041,-0.530718596,-1.590715584,0.023779774,1.12597426,1,-1.517387039,1.038022872,0,1.342422917,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.02090008745415095
0,-1.47104481,-1.47104481,-1.200257119,2.205388274,-1.669625087,0.207298361,-1.30448826,0,0.069263046,1.038022872,1,0.447981156,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.020843736347228137
0,-1.47104481,-1.47104481,0.438279053,2.205388274,1.227431279,-1.522011403,1.646787657,1,-0.796182455,1.038022872,1,0.447981156,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.020837168236955472
